Unnamed: 0,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall,ds,iteration,alg,leak,perc
0,0.565625,0.5662342229690125,0.5559105431309904,0.58,0.5337423312883436,GAMETES_Epistasis_2_Way_1000atts_0.4H_EDM_1_EDM_1_1,0,LR,True,1
1,0.4625,0.46313156969247,0.4487179487179488,0.4697986577181208,0.4294478527607362,GAMETES_Epistasis_2_Way_1000atts_0.4H_EDM_1_EDM_1_1,0,LR,False,1
2,0.584375,0.5839584310048445,0.5667752442996743,0.5838926174496645,0.5506329113924051,GAMETES_Epistasis_2_Way_1000atts_0.4H_EDM_1_EDM_1_1,1,LR,True,1
3,0.484375,0.4841772151898734,0.4728434504792332,0.4774193548387097,0.4683544303797468,GAMETES_Epistasis_2_Way_1000atts_0.4H_EDM_1_EDM_1_1,1,LR,False,1
4,0.5625,0.5623827392120075,0.5541401273885351,0.5506329113924051,0.5576923076923077,GAMETES_Epistasis_2_Way_1000atts_0.4H_EDM_1_EDM_1_1,2,LR,True,1
5,0.475,0.475140712945591,0.4716981132075472,0.4629629629629629,0.4807692307692308,GAMETES_Epistasis_2_Way_1000atts_0.4H_EDM_1_EDM_1_1,2,LR,False,1
6,0.6125,0.6136077938403519,0.6,0.5740740740740741,0.6283783783783784,GAMETES_Epistasis_2_Way_1000atts_0.4H_EDM_1_EDM_1_1,3,LR,True,1
7,0.475,0.4748585795097423,0.4545454545454545,0.4375,0.4729729729729729,GAMETES_Epistasis_2_Way_1000atts_0.4H_EDM_1_EDM_1_1,3,LR,False,1
8,0.571875,0.5713587487781036,0.5861027190332325,0.5843373493975904,0.5878787878787879,GAMETES_Epistasis_2_Way_1000atts_0.4H_EDM_1_EDM_1_1,4,LR,True,1
9,0.50625,0.5063538611925709,0.5123456790123457,0.5220125786163522,0.503030303030303,GAMETES_Epistasis_2_Way_1000atts_0.4H_EDM_1_EDM_1_1,4,LR,False,1
10,0.571875,0.5723362658846529,0.5705329153605014,0.5548780487804879,0.5870967741935483,GAMETES_Epistasis_2_Way_1000atts_0.4H_EDM_1_EDM_1_1,5,LR,True,1
11,0.453125,0.45366568914956,0.454828660436137,0.4397590361445783,0.4709677419354838,GAMETES_Epistasis_2_Way_1000atts_0.4H_EDM_1_EDM_1_1,5,LR,False,1
12,0.596875,0.5972607557344378,0.5930599369085174,0.6103896103896104,0.5766871165644172,GAMETES_Epistasis_2_Way_1000atts_0.4H_EDM_1_EDM_1_1,0,LR,True,5
13,0.48125,0.4813020202414911,0.484472049689441,0.490566037735849,0.4785276073619632,GAMETES_Epistasis_2_Way_1000atts_0.4H_EDM_1_EDM_1_1,0,LR,False,5
14,0.628125,0.6280278168463822,0.6222222222222221,0.6242038216560509,0.620253164556962,GAMETES_Epistasis_2_Way_1000atts_0.4H_EDM_1_EDM_1_1,1,LR,True,5
15,0.49375,0.4942959837474605,0.5120481927710843,0.4885057471264368,0.5379746835443038,GAMETES_Epistasis_2_Way_1000atts_0.4H_EDM_1_EDM_1_1,1,LR,False,5
