Unnamed: 0,ds,alg,task,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall,diff_test_accuracy,diff_test_balanced_accuracy,diff_test_f1,diff_test_precision,diff_test_recall
3347.0,phoneme,RF,normalization,0.0001850481125091,0.0003156565656564,0.0003561572589122,4.408270410738435e-05,0.000631313131313,,,,,
3348.0,mfeat_pixel,KNN,normalization,0.0,0.0,9.954056630068209e-06,1.9207683073174664e-05,0.0,,,,,
3349.0,mfeat_pixel,KNN,normalization,0.0005,0.0005,0.0004856868039744,0.0004532659217533,0.0005,,,,,
3350.0,mfeat_pixel,KNN,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3351.0,mfeat_pixel,KNN,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3352.0,mfeat_pixel,KNN,normalization,0.0,0.0,-1.4091625742174152e-05,-6.324248777078711e-05,0.0,,,,,
3353.0,mfeat_pixel,KNN,normalization,-0.0004999999999999,-0.0004999999999999,-0.0005117994675599,-0.0004651192453366,-0.0004999999999999,,,,,
3354.0,mfeat_pixel,SVC,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3355.0,mfeat_pixel,SVC,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3356.0,mfeat_pixel,SVC,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3357.0,mfeat_pixel,SVC,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3358.0,mfeat_pixel,SVC,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3359.0,mfeat_pixel,SVC,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3360.0,mfeat_pixel,LR,normalization,0.0,0.0,-8.240589607466653e-06,-8.359401413515766e-05,0.0,,,,,
3361.0,mfeat_pixel,LR,normalization,-0.0004999999999999,-0.0004999999999999,-0.0005,-0.0005,-0.0004999999999999,,,,,
3362.0,mfeat_pixel,LR,normalization,0.0,0.0,2.332387907977296e-05,9.091686989282088e-05,0.0,,,,,
3363.0,mfeat_pixel,LR,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3364.0,mfeat_pixel,LR,normalization,-0.0005,-0.0005,-0.0004961470336708,-0.0004438871702525,-0.0005,,,,,
3365.0,mfeat_pixel,LR,normalization,0.0005,0.0005,0.0005157138162795,0.0005122799119647,0.0005,,,,,
3366.0,mfeat_pixel,NB,normalization,-0.0005,-0.0005,-0.0004654187742283,-0.0004490302006951,-0.0005,,,,,
3367.0,mfeat_pixel,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3368.0,mfeat_pixel,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3369.0,mfeat_pixel,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3370.0,mfeat_pixel,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3371.0,mfeat_pixel,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3372.0,mfeat_pixel,DT,normalization,0.0004999999999999,0.0004999999999998,0.0004291711482338,0.0003718238578249,0.0004999999999998,,,,,
3373.0,mfeat_pixel,DT,normalization,0.001,0.0009999999999998,0.0010817746541621,0.00111941840251,0.0009999999999998,,,,,
3374.0,mfeat_pixel,DT,normalization,-0.001,-0.001,-0.0010873469601313,-0.0009158500850188,-0.001,,,,,
3375.0,mfeat_pixel,DT,normalization,0.001,0.001,0.0009383532097315,0.0009814070952945,0.001,,,,,
3376.0,mfeat_pixel,DT,normalization,-0.0015,-0.0015,-0.0014869751790865,-0.0012803752975487,-0.0015,,,,,
3377.0,mfeat_pixel,DT,normalization,0.0024999999999999,0.0025,0.0024748322080915,0.0023285300197771,0.0025,,,,,
3378.0,mfeat_pixel,RF,normalization,0.0,0.0,-9.268402568207712e-06,-6.48976571759885e-05,0.0,,,,,
3379.0,mfeat_pixel,RF,normalization,-0.0004999999999999,-0.0005000000000001,-0.0004912075240661,-0.0004605624495329,-0.0005000000000001,,,,,
3380.0,mfeat_pixel,RF,normalization,0.0,0.0,1.9307693074122056e-05,7.732323698683707e-05,0.0,,,,,
3381.0,mfeat_pixel,RF,normalization,0.0014999999999999,0.0014999999999999,0.001476982017414,0.0013523782598026,0.0014999999999999,,,,,
3382.0,mfeat_pixel,RF,normalization,-0.0005,-0.0005,-0.0004997027914074,-0.0005188767814818,-0.0005,,,,,
3383.0,mfeat_pixel,RF,normalization,-0.001,-0.001,-0.001014086934016,-0.0010885481137493,-0.001,,,,,
3384.0,banana,KNN,normalization,-0.0001886792452829,-0.0002104377104377,-0.0002424698618398,-5.092702385511849e-05,-0.0004208754208754,,,,,
3385.0,banana,KNN,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3386.0,banana,KNN,normalization,0.0003773584905659,0.0004208754208755,0.0004797398368708,0.0001138513828472,0.0008417508417508,,,,,
3387.0,banana,KNN,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3388.0,banana,KNN,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3389.0,banana,KNN,normalization,-0.000188679245283,-0.0001709986320109,-0.0001851346890742,-0.0003750196231198,0.0,,,,,
3390.0,banana,SVC,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3391.0,banana,SVC,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3392.0,banana,SVC,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3393.0,banana,SVC,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3394.0,banana,SVC,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3395.0,banana,SVC,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3396.0,banana,LR,normalization,0.0001886792452829,0.0002104377104377,0.0006618288608456,0.0008361204013378,0.0004208754208753,,,,,
3397.0,banana,LR,normalization,-0.000188679245283,-0.0001709986320109,-6.976034415098753e-05,-0.0004327443202307,0.0,,,,,
3398.0,banana,LR,normalization,-0.0001886792452829,-0.0001709986320109,-6.063974935568983e-05,-0.0005778120184899,0.0,,,,,
3399.0,banana,LR,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3400.0,banana,LR,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3401.0,banana,LR,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3402.0,banana,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3403.0,banana,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3404.0,banana,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3405.0,banana,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3406.0,banana,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3407.0,banana,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3408.0,banana,DT,normalization,0.0001886792452829,0.000170998632011,0.0001768246193217,0.000320320982342,0.0,,,,,
3409.0,banana,DT,normalization,0.0,-3.943907842673955e-05,-4.991761551598195e-05,0.000332301514032,-0.0004208754208754,,,,,
3410.0,banana,DT,normalization,-0.0003773584905659,-0.0003025581855951,-0.0002971742228858,-0.0010387883637359,0.0004208754208754,,,,,
3411.0,banana,DT,normalization,0.0007547169811319,0.00060511637119,0.000589072567144,0.001969045327548,-0.0008417508417508,,,,,
3412.0,banana,DT,normalization,-0.0022641509433961,-0.0022097398978384,-0.0024183126181842,-0.0031442475351537,-0.0016835016835016,,,,,
3413.0,banana,DT,normalization,-0.0003773584905659,-0.0001842409503147,-0.0001171222790014,-0.0018415884080694,0.0016835016835017,,,,,
3414.0,banana,RF,normalization,0.0005660377358489,0.0005918740528862,0.0006628971094044,0.0004915294016699,0.0008417508417508,,,,,
3415.0,banana,RF,normalization,0.000754716981132,0.0006839945280437,0.0007607606206448,0.001568491876288,0.0,,,,,
3416.0,banana,RF,normalization,0.001132075471698,0.0011837481057728,0.0013271305694941,0.0009642043722124,0.0016835016835016,,,,,
3417.0,banana,RF,normalization,0.0,0.0,2.0550201362823373e-06,2.8594496465084163e-06,1.1102230246251563e-16,,,,,
3418.0,banana,RF,normalization,-0.000754716981132,-0.0008417508417507,-0.0009441587283788,-0.0001777630976033,-0.0016835016835017,,,,,
3419.0,banana,RF,normalization,-0.000566037735849,-0.0005918740528862,-0.0006655029665656,-0.0004970866057018,-0.0008417508417508,,,,,
3420.0,mfeat_factors,KNN,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3421.0,mfeat_factors,KNN,normalization,0.001,0.0009999999999997,0.0010149259378358,0.0010279306075947,0.0009999999999997,,,,,
3422.0,mfeat_factors,KNN,normalization,0.0004999999999999,0.0004999999999999,0.0004953025914837,0.000470588235294,0.0004999999999999,,,,,
3423.0,mfeat_factors,KNN,normalization,0.0,0.0,-7.745057266417277e-06,-7.912457912484516e-05,0.0,,,,,
3424.0,mfeat_factors,KNN,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3425.0,mfeat_factors,KNN,normalization,-0.0004999999999999,-0.0004999999999999,-0.0004967747670198,-0.0004290294209927,-0.0004999999999999,,,,,
3426.0,mfeat_factors,SVC,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3427.0,mfeat_factors,SVC,normalization,0.0004999999999999,0.0004999999999999,0.0005050505050504,0.0005102040816326,0.0004999999999999,,,,,
3428.0,mfeat_factors,SVC,normalization,-0.0004999999999999,-0.0004999999999999,-0.0004997498549376,-0.0005290577769569,-0.0004999999999999,,,,,
3429.0,mfeat_factors,SVC,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3430.0,mfeat_factors,SVC,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3431.0,mfeat_factors,SVC,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3432.0,mfeat_factors,LR,normalization,0.0004999999999999,0.0004999999999999,0.0004903431519621,0.0004619155354448,0.0004999999999999,,,,,
3433.0,mfeat_factors,LR,normalization,-0.0005,-0.0004999999999998,-0.0004950495049506,-0.0004901960784312,-0.0004999999999998,,,,,
3434.0,mfeat_factors,LR,normalization,-0.0004999999999999,-0.0004999999999999,-0.0004962155274221,-0.0004473867639299,-0.0004999999999999,,,,,
3435.0,mfeat_factors,LR,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3436.0,mfeat_factors,LR,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3437.0,mfeat_factors,LR,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3438.0,mfeat_factors,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3439.0,mfeat_factors,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3440.0,mfeat_factors,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3441.0,mfeat_factors,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3442.0,mfeat_factors,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3443.0,mfeat_factors,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3444.0,mfeat_factors,DT,normalization,-0.0004999999999999,-0.0004999999999999,-0.0005669031293416,-0.0006131379194201,-0.0004999999999999,,,,,
3445.0,mfeat_factors,DT,normalization,0.001,0.0009999999999998,0.0009311444790355,0.0004903269473699,0.0009999999999998,,,,,
3446.0,mfeat_factors,DT,normalization,0.0004999999999999,0.0005000000000001,0.0004654306583614,0.000316946024525,0.0005000000000001,,,,,
3447.0,mfeat_factors,DT,normalization,-0.0004999999999999,-0.0004999999999999,-0.0005110598877655,-0.0004612662824912,-0.0004999999999999,,,,,
3448.0,mfeat_factors,DT,normalization,-0.0014999999999999,-0.0014999999999998,-0.0015072250780707,-0.0014650129534226,-0.0014999999999998,,,,,
3449.0,mfeat_factors,DT,normalization,0.0,0.0,-6.75349635750333e-05,-0.0001398153271955,0.0,,,,,
3450.0,mfeat_factors,RF,normalization,0.0004999999999999,0.0004999999999999,0.0005053005300529,0.000501200480192,0.0004999999999999,,,,,
3451.0,mfeat_factors,RF,normalization,0.001,0.001,0.0010088612864904,0.0010309709936807,0.001,,,,,
3452.0,mfeat_factors,RF,normalization,0.0015,0.0015,0.0014869137666375,0.0014019986393936,0.0015,,,,,
3453.0,mfeat_factors,RF,normalization,0.0,0.0,-4.581224504940362e-05,7.684080333181242e-05,0.0,,,,,
3454.0,mfeat_factors,RF,normalization,0.0,0.0,-8.121700989516256e-06,-9.582699692001206e-05,0.0,,,,,
3455.0,mfeat_factors,RF,normalization,-0.0014999999999999,-0.0014999999999999,-0.0014822994134335,-0.0014594145350448,-0.0014999999999999,,,,,
3456.0,spambase,KNN,normalization,-0.0002179579193896,-0.0002771537765849,-0.0002571525625599,-1.5282384814963024e-05,-0.0005543075531697,,,,,
3457.0,spambase,KNN,normalization,-0.0010863899066975,-0.0014738579368994,-0.0016885570563175,0.0004045350000799,-0.0033063959311879,,,,,
3458.0,spambase,KNN,normalization,3.777433613683101e-07,-9.538257441155108e-05,-7.130601862992414e-05,0.0004364684732348,-0.0005494452062121,,,,,
3459.0,spambase,KNN,normalization,0.0002164469459452,-0.0001110622481285,3.55973092240891e-05,0.001760667693142,-0.0016568447258122,,,,,
3460.0,spambase,KNN,normalization,0.0010869565217391,0.0008960923501023,0.0012502985861785,0.0026154688149681,-1.2155867396002051e-06,,,,,
3461.0,spambase,KNN,normalization,0.0013041589544062,0.0010760401721664,0.0014991342289133,0.0030992632598711,0.0,,,,,
3462.0,spambase,SVC,normalization,-0.0002175801760283,-0.0002759381898453,-0.0003176230622949,-5.38611932008326e-05,-0.0005518763796908,,,,,
3463.0,spambase,SVC,normalization,0.0004345937370148,0.0005512685863211,0.0006107542972495,8.562234823683568e-05,0.0011025371726425,,,,,
3464.0,spambase,SVC,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3465.0,spambase,SVC,normalization,0.0,-0.0001925885289324,-0.0001007044346731,0.000943032173078,-0.0011025371726425,,,,,
3466.0,spambase,SVC,normalization,0.0004349714803761,0.0004552782185398,0.0005527206131927,0.0005739894277436,0.000551876379691,,,,,
3467.0,spambase,SVC,normalization,0.0,9.659816115092924e-05,5.817923568374184e-05,-0.0004627783514338,0.000551876379691,,,,,
3468.0,spambase,LR,normalization,-0.0004344048653347,-0.0005506607929516,-0.0006278915901412,-0.0001053612227466,-0.001101321585903,,,,,
3469.0,spambase,LR,normalization,0.0008695652173911,0.0008145660692984,0.0010605482779859,0.0016128342956849,0.0005530919664302,,,,,
3470.0,spambase,LR,normalization,0.0002170135609865,0.0002747226031062,0.0002813040047969,6.699848271962683e-05,0.0005494452062121,,,,,
3471.0,spambase,LR,normalization,-1.888716807396662e-07,0.0,3.3300111446088465e-06,-3.004827757202566e-05,0.0,,,,,
3472.0,spambase,LR,normalization,0.0002172024326672,0.0002759381898453,0.0003221140537104,7.881007994958722e-05,0.000551876379691,,,,,
3473.0,spambase,LR,normalization,0.0002173913043478,8.33496609128348e-05,0.0001923074780616,0.0010059821597727,-0.0005506607929515,,,,,
3474.0,spambase,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3475.0,spambase,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3476.0,spambase,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3477.0,spambase,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3478.0,spambase,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3479.0,spambase,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3480.0,spambase,DT,normalization,0.0004344048653344,0.0003586800573888,0.0004839655835935,0.0009230503899415,0.0,,,,,
3481.0,spambase,DT,normalization,0.000217202432667,0.0001787322353248,0.000246923108765,0.0004582687503272,-1.2155867393781603e-06,,,,,
3482.0,spambase,DT,normalization,0.0,-9.659816115115127e-05,-6.660323221285847e-05,0.0003852204579753,-0.000551876379691,,,,,
3483.0,spambase,DT,normalization,-0.0006517961696823,-0.0006346182472344,-0.0007767281514188,-0.0009606728886506,-0.000551876379691,,,,,
3484.0,spambase,DT,normalization,0.0,2.220446049250313e-16,-1.059935003988599e-06,-1.449706735401346e-05,0.0,,,,,
3485.0,spambase,DT,normalization,-0.0002173913043478,-0.0001799478220642,-0.0002529182476032,-0.0005213695494179,-1.2155867393781603e-06,,,,,
3486.0,spambase,RF,normalization,-1.888716804065993e-07,9.599036778140668e-05,3.732529029765175e-05,-0.0004995463707186,0.0005506607929516,,,,,
3487.0,spambase,RF,normalization,0.0002173913043478,0.0002759381898456,0.0002987862749134,2.9768067922764097e-05,0.0005518763796911,,,,,
3488.0,spambase,RF,normalization,-0.0002173913043476,-0.0002759381898453,-0.0002972179376148,-1.4838396374061702e-05,-0.0005518763796907,,,,,
3489.0,spambase,RF,normalization,-1.888716806286439e-07,0.0,-2.4111205511045952e-06,-6.282926597656058e-06,0.0,,,,,
3490.0,spambase,RF,normalization,0.0002172024326672,0.0002753303964757,0.0002976077882446,2.361807990280962e-05,0.0005506607929516,,,,,
3491.0,spambase,RF,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3492.0,Hill_Valley_with_noise,KNN,normalization,0.0,-5.446148483856383e-06,8.80985279616553e-06,5.3795358297858975e-05,0.0,,,,,
3493.0,Hill_Valley_with_noise,KNN,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3494.0,Hill_Valley_with_noise,KNN,normalization,0.0008250825082507,0.0008278145695365,-0.0002482099189273,0.00086711174303,-0.0016447368421053,,,,,
3495.0,Hill_Valley_with_noise,KNN,normalization,-0.0016501650165016,-0.001650182990589,-0.0023599206261909,-0.0015128038526031,-0.0033003659811781,,,,,
3496.0,Hill_Valley_with_noise,KNN,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3497.0,Hill_Valley_with_noise,KNN,normalization,-0.0024752475247524,-0.002488889857093,-0.0027205505868127,-0.0022623916507148,-0.0033003659811781,,,,,
3498.0,Hill_Valley_with_noise,SVC,normalization,-0.0008250825082508,-0.0008278145695364,-0.0016626820256466,-0.000124007936508,-0.0016556291390728,,,,,
3499.0,Hill_Valley_with_noise,SVC,normalization,0.0024752475247524,0.0024616591146739,0.0053436918887896,-0.0002367424242424,0.0049233182293481,,,,,
3500.0,Hill_Valley_with_noise,SVC,normalization,-0.004125412541254,-0.004139072847682,-0.0111266927351703,-0.0030248133509002,-0.0082781456953642,,,,,
3501.0,Hill_Valley_with_noise,SVC,normalization,0.0033003300330033,0.0033003659811779,0.0050879701323504,0.0142270325459982,0.0033003659811781,,,,,
3502.0,Hill_Valley_with_noise,SVC,normalization,-0.0016501650165016,-0.0016556291390728,-0.0046191468164115,-0.0010416666666663,-0.0033112582781456,,,,,
3503.0,Hill_Valley_with_noise,SVC,normalization,0.0008250825082507,0.0008278145695364,0.0003569211669769,0.00760582010582,0.0,,,,,
3504.0,Hill_Valley_with_noise,LR,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3505.0,Hill_Valley_with_noise,LR,normalization,0.0008250825082508,0.0008223684210526,0.0013116834127773,3.121098626701624e-05,0.0016447368421053,,,,,
3506.0,Hill_Valley_with_noise,LR,normalization,0.0008250825082508,0.0008278145695365,0.0006658774785439,0.0036713286713287,0.0,,,,,
3507.0,Hill_Valley_with_noise,LR,normalization,0.0008250825082507,0.0008278145695364,0.0016719815749846,0.0,0.0016556291390729,,,,,
3508.0,Hill_Valley_with_noise,LR,normalization,-0.0008250825082508,-0.0008278145695364,-0.0017883686361946,-0.0002349624060151,-0.0016556291390729,,,,,
3509.0,Hill_Valley_with_noise,LR,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3510.0,Hill_Valley_with_noise,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3511.0,Hill_Valley_with_noise,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3512.0,Hill_Valley_with_noise,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3513.0,Hill_Valley_with_noise,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3514.0,Hill_Valley_with_noise,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3515.0,Hill_Valley_with_noise,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3516.0,Hill_Valley_with_noise,DT,normalization,-0.0008250825082508,-0.0008278145695364,-0.0004349987571463,-0.0009093056211619,0.0,,,,,
3517.0,Hill_Valley_with_noise,DT,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3518.0,Hill_Valley_with_noise,DT,normalization,-0.0024752475247524,-0.0024779975601256,-0.003639854170063,-0.0023632563550625,-0.0049559951202509,,,,,
3519.0,Hill_Valley_with_noise,DT,normalization,0.0016501650165017,0.001650182990589,0.0016666666666667,0.0016778523489933,0.0016556291390728,,,,,
3520.0,Hill_Valley_with_noise,DT,normalization,-0.0008250825082508,-0.0008278145695364,-0.0011480253963183,-0.0007210660825117,-0.0016556291390728,,,,,
3521.0,Hill_Valley_with_noise,DT,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3522.0,Hill_Valley_with_noise,RF,normalization,0.0008250825082508,0.0008169222725687,0.0010604117603182,0.0006654377587004,0.0016447368421053,,,,,
3523.0,Hill_Valley_with_noise,RF,normalization,-0.0016501650165015,-0.0016447368421051,-0.0022724057309266,-0.0012968028731459,-0.0032894736842105,,,,,
3524.0,Hill_Valley_with_noise,RF,normalization,0.0008250825082508,0.0008223684210526,0.001173907525699,0.0007237386269643,0.0016447368421053,,,,,
3525.0,Hill_Valley_with_noise,RF,normalization,0.0024752475247525,0.0024834437086092,0.0029858496355918,0.0025057788248046,0.0033112582781457,,,,,
3526.0,Hill_Valley_with_noise,RF,normalization,0.0016501650165016,0.0016556291390728,0.001626764283457,0.0015274283144062,0.0016556291390728,,,,,
3527.0,Hill_Valley_with_noise,RF,normalization,0.0008250825082508,0.0008169222725687,-0.0002289377289377,0.0010036358127556,-0.0016556291390729,,,,,
3528.0,Hill_Valley_without_noise,KNN,normalization,-0.0024752475247524,-0.0024836601307189,-0.0020868325390344,-0.0025039118124282,-0.0016339869281045,,,,,
3529.0,Hill_Valley_without_noise,KNN,normalization,0.0016501650165016,0.0016176470588236,0.003087101086126,0.0013648517906127,0.0049019607843137,,,,,
3530.0,Hill_Valley_without_noise,KNN,normalization,0.0008250825082507,0.0008333333333332,0.0004662420887645,0.0008684405025868,0.0,,,,,
3531.0,Hill_Valley_without_noise,KNN,normalization,0.0,1.6339869280956876e-05,-0.0007019996672389,0.0003573450989284,-0.0016339869281045,,,,,
3532.0,Hill_Valley_without_noise,KNN,normalization,0.0,0.0,8.10626411357207e-05,7.772045258058746e-05,0.0,,,,,
3533.0,Hill_Valley_without_noise,KNN,normalization,-0.0016501650165017,-0.0016339869281045,-0.002385885231502,-0.0014902028043402,-0.0032679738562091,,,,,
3534.0,Hill_Valley_without_noise,SVC,normalization,0.0016501650165017,0.0016503267973856,0.0011748396012557,0.0009287995936645,0.0016339869281045,,,,,
3535.0,Hill_Valley_without_noise,SVC,normalization,-0.0008250825082508,-0.0008333333333332,-0.0004081808026122,-0.0004899306361361,0.0,,,,,
3536.0,Hill_Valley_without_noise,SVC,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3537.0,Hill_Valley_without_noise,SVC,normalization,0.0,0.0,1.42606826895042e-05,2.4918832312259553e-05,0.0,,,,,
3538.0,Hill_Valley_without_noise,SVC,normalization,0.0008250825082507,0.0008333333333334,0.0004119911096656,0.0004970438968241,0.0,,,,,
3539.0,Hill_Valley_without_noise,SVC,normalization,0.0016501650165017,0.0016666666666665,0.0008265601322496,0.0010063331902103,0.0,,,,,
3540.0,Hill_Valley_without_noise,LR,normalization,-0.0016501650165015,-0.0016503267973856,-0.0012607646316713,-0.0010486162925188,-0.0016339869281043,,,,,
3541.0,Hill_Valley_without_noise,LR,normalization,0.0,0.0,-2.6966937498928974e-05,-5.538826249917861e-05,0.0,,,,,
3542.0,Hill_Valley_without_noise,LR,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3543.0,Hill_Valley_without_noise,LR,normalization,0.0008250825082508,0.0008169934640522,0.0007723651401811,0.0003960411569107,0.0016339869281045,,,,,
3544.0,Hill_Valley_without_noise,LR,normalization,0.0008250825082508,0.0008333333333332,0.0004591619534148,0.0005921011355793,0.0,,,,,
3545.0,Hill_Valley_without_noise,LR,normalization,0.0008250825082508,0.0008333333333333,0.0004575829791415,0.000593625498008,0.0,,,,,
3546.0,Hill_Valley_without_noise,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3547.0,Hill_Valley_without_noise,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3548.0,Hill_Valley_without_noise,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3549.0,Hill_Valley_without_noise,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3550.0,Hill_Valley_without_noise,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3551.0,Hill_Valley_without_noise,NB,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
3552.0,Hill_Valley_without_noise,DT,normalization,0.0024752475247524,0.0024836601307189,0.00212416562427,0.0024985956269985,0.0016339869281045,,,,,
3553.0,Hill_Valley_without_noise,DT,normalization,0.0008250825082508,0.0008333333333333,0.0004776793468819,0.000971302428256,0.0,,,,,
3554.0,Hill_Valley_without_noise,DT,normalization,-0.0049504950495049,-0.0049509803921569,-0.0046728971962617,-0.0044642857142856,-0.0049019607843137,,,,,
3555.0,Hill_Valley_without_noise,DT,normalization,-0.0016501650165016,-0.0016993464052288,0.0003427815968223,-0.0025042419465725,0.0032679738562091,,,,,
3556.0,Hill_Valley_without_noise,DT,normalization,0.0008250825082508,0.0008169934640521,0.0013322622945139,0.0008120314898347,0.0016339869281045,,,,,
3557.0,Hill_Valley_without_noise,DT,normalization,-0.0008250825082507,-0.0008006535947713,-0.0016959173512571,-0.0002116594097726,-0.0032679738562091,,,,,
3558.0,Hill_Valley_without_noise,RF,normalization,0.0024752475247524,0.0024346405228758,0.0038699299792618,0.0012834940642533,0.0065359477124183,,,,,
3559.0,Hill_Valley_without_noise,RF,normalization,0.0049504950495049,0.0049346405228758,0.0057141608631801,0.0044926631310848,0.0065359477124182,,,,,
3560.0,Hill_Valley_without_noise,RF,normalization,0.0066006600660064,0.0066339869281045,0.0052347263275998,0.0071660302313766,0.0032679738562091,,,,,
3561.0,Hill_Valley_without_noise,RF,normalization,-0.0016501650165016,-0.0016503267973855,-0.0016370715178571,-0.0016434445981132,-0.0016339869281045,,,,,
3562.0,Hill_Valley_without_noise,RF,normalization,0.0049504950495048,0.004983660130719,0.0034239306049579,0.0049942000232346,0.0016339869281045,,,,,
3563.0,Hill_Valley_without_noise,RF,normalization,0.0024752475247524,0.0024673202614379,0.0025990276828672,0.0021058586623637,0.0032679738562092,,,,,
3564.0,waveform_40,KNN,normalization,0.0,-1.3335566574124158e-05,-3.5939303330012606e-06,-5.000105154984169e-05,-1.3335566574124158e-05,,,,,
3565.0,waveform_40,KNN,normalization,-0.0008,-0.0007918174124919,-0.0008107536320924,-0.0008692815008806,-0.0007918174124919,,,,,
3566.0,waveform_40,KNN,normalization,-0.0001999999999999,-0.0002075204963303,-0.0001950479353721,-0.000101230729,-0.0002075204963303,,,,,
3567.0,waveform_40,KNN,normalization,-0.0008,-0.0008018450119298,-0.0008199866009468,-0.0007736950974481,-0.0008018450119298,,,,,
3568.0,waveform_40,KNN,normalization,-0.0007999999999999,-0.0008180011649021,-0.0007525962084057,-0.0008034316526891,-0.0008180011649021,,,,,
3569.0,waveform_40,KNN,normalization,0.0003999999999999,0.0003859329558227,0.0004450766875899,0.000396738040737,0.0003859329558227,,,,,
3570.0,waveform_40,SVC,normalization,-0.0001999999999999,-0.0001970055161545,-0.0001995756097105,-0.0001949046541644,-0.0001970055161545,,,,,
3571.0,waveform_40,SVC,normalization,0.0,0.0,0.0,0.0,0.0,,,,,
