,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall,ds,iteration,alg,leak,perc
318,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,3,LR,True,10
319,0.9384223918575063,0.4997289972899729,0.0,0.0,0.0,coil2000,3,LR,False,10
320,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,4,LR,True,10
321,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,4,LR,False,10
322,0.944529262086514,0.5,0.0,0.0,0.0,coil2000,5,LR,True,10
323,0.944529262086514,0.5,0.0,0.0,0.0,coil2000,5,LR,False,10
324,0.9435114503816794,0.5040063709875031,0.017699115044247787,0.3333333333333333,0.00909090909090909,coil2000,0,LR,True,20
325,0.9435114503816794,0.5040063709875031,0.017699115044247787,0.3333333333333333,0.00909090909090909,coil2000,0,LR,False,20
326,0.9374045801526718,0.49972870320130225,0.0,0.0,0.0,coil2000,1,LR,True,20
327,0.9374045801526718,0.49972870320130225,0.0,0.0,0.0,coil2000,1,LR,False,20
328,0.9409669211195929,0.5040399283862665,0.01694915254237288,0.5,0.008620689655172414,coil2000,2,LR,True,20
329,0.9409669211195929,0.5040399283862665,0.01694915254237288,0.5,0.008620689655172414,coil2000,2,LR,False,20
330,0.9384223918575063,0.4997289972899729,0.0,0.0,0.0,coil2000,3,LR,True,20
331,0.9384223918575063,0.4997289972899729,0.0,0.0,0.0,coil2000,3,LR,False,20
332,0.9384223918575063,0.4997289972899729,0.0,0.0,0.0,coil2000,4,LR,True,20
333,0.9384223918575063,0.4997289972899729,0.0,0.0,0.0,coil2000,4,LR,False,20
334,0.9450381679389313,0.5045871559633027,0.01818181818181818,1.0,0.009174311926605505,coil2000,5,LR,True,20
335,0.944529262086514,0.5,0.0,0.0,0.0,coil2000,5,LR,False,20
336,0.9440203562340967,0.5,0.0,0.0,0.0,coil2000,0,NB,True,1
337,0.9440203562340967,0.5,0.0,0.0,0.0,coil2000,0,NB,False,1
338,0.9379134860050891,0.5,0.0,0.0,0.0,coil2000,1,NB,True,1
339,0.9379134860050891,0.5,0.0,0.0,0.0,coil2000,1,NB,False,1
340,0.9409669211195929,0.5,0.0,0.0,0.0,coil2000,2,NB,True,1
341,0.9409669211195929,0.5,0.0,0.0,0.0,coil2000,2,NB,False,1
342,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,3,NB,True,1
343,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,3,NB,False,1
344,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,4,NB,True,1
345,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,4,NB,False,1
346,0.944529262086514,0.5,0.0,0.0,0.0,coil2000,5,NB,True,1
347,0.944529262086514,0.5,0.0,0.0,0.0,coil2000,5,NB,False,1
348,0.9419847328244275,0.5160254839500122,0.06557377049180328,0.3333333333333333,0.03636363636363636,coil2000,0,NB,True,5
349,0.9419847328244275,0.5160254839500122,0.06557377049180328,0.3333333333333333,0.03636363636363636,coil2000,0,NB,False,5
350,0.9363867684478372,0.5106673011750265,0.04580152671755725,0.3333333333333333,0.02459016393442623,coil2000,1,NB,True,5
351,0.9363867684478372,0.5106673011750265,0.04580152671755725,0.3333333333333333,0.02459016393442623,coil2000,1,NB,False,5
352,0.9358778625954198,0.5094156207456034,0.045454545454545456,0.1875,0.02586206896551724,coil2000,2,NB,True,5
353,0.9358778625954198,0.5094156207456034,0.045454545454545456,0.1875,0.02586206896551724,coil2000,2,NB,False,5
354,0.9302798982188295,0.49928861788617884,0.014388489208633094,0.05263157894736842,0.008333333333333333,coil2000,3,NB,True,5
355,0.9302798982188295,0.49928861788617884,0.014388489208633094,0.05263157894736842,0.008333333333333333,coil2000,3,NB,False,5
356,0.9358778625954198,0.510060975609756,0.045454545454545456,0.25,0.025,coil2000,4,NB,True,5
357,0.9297709923664123,0.5223915989159892,0.09210526315789473,0.21875,0.058333333333333334,coil2000,4,NB,False,5
358,0.9374045801526718,0.5091817265105979,0.046511627906976744,0.15,0.027522935779816515,coil2000,5,NB,True,5
359,0.9363867684478372,0.5086429334071496,0.04580152671755725,0.13636363636363635,0.027522935779816515,coil2000,5,NB,False,5
360,0.9007633587786259,0.5711590296495956,0.18410041841004185,0.17054263565891473,0.2,coil2000,0,NB,True,10
361,0.9318066157760814,0.5277382994364126,0.10666666666666667,0.2,0.07272727272727272,coil2000,0,NB,False,10
362,0.9027989821882951,0.5807841811728917,0.2139917695473251,0.21487603305785125,0.21311475409836064,coil2000,1,NB,True,10
363,0.9358778625954198,0.5180501320904085,0.07352941176470588,0.35714285714285715,0.040983606557377046,coil2000,1,NB,False,10
364,0.9048346055979644,0.5817986423229705,0.2109704641350211,0.2066115702479339,0.21551724137931033,coil2000,2,NB,True,10
365,0.9048346055979644,0.5817986423229705,0.2109704641350211,0.2066115702479339,0.21551724137931033,coil2000,2,NB,False,10
366,0.8951653944020356,0.5818766937669377,0.2076923076923077,0.19285714285714287,0.225,coil2000,3,NB,True,10
367,0.9231552162849873,0.5344512195121951,0.12716763005780346,0.20754716981132076,0.09166666666666666,coil2000,3,NB,False,10
368,0.8926208651399491,0.5844173441734417,0.20973782771535582,0.19047619047619047,0.23333333333333334,coil2000,4,NB,True,10
369,0.9282442748091603,0.5410569105691057,0.14545454545454545,0.26666666666666666,0.1,coil2000,4,NB,False,10
370,0.9089058524173028,0.6020395049035115,0.23829787234042554,0.2222222222222222,0.25688073394495414,coil2000,5,NB,True,10
371,0.905852417302799,0.6176941632394812,0.2570281124497992,0.22857142857142856,0.29357798165137616,coil2000,5,NB,False,10
372,0.9236641221374046,0.540529282038716,0.13793103448275862,0.1875,0.10909090909090909,coil2000,0,NB,True,20
373,0.9206106870229007,0.5560156824307768,0.1702127659574468,0.20512820512820512,0.14545454545454545,coil2000,0,NB,False,20
374,0.9190839694656489,0.5626762317319409,0.19289340101522842,0.25333333333333335,0.1557377049180328,coil2000,1,NB,True,20
375,0.9017811704834605,0.587895715289576,0.2248995983935743,0.2204724409448819,0.22950819672131148,coil2000,1,NB,False,20
376,0.9221374045801527,0.562713302623972,0.19047619047619047,0.2465753424657534,0.15517241379310345,coil2000,2,NB,True,20
377,0.9221374045801527,0.562713302623972,0.19047619047619047,0.2465753424657534,0.15517241379310345,coil2000,2,NB,False,20
