,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall,ds,iteration,alg,leak,perc
269,0.4902878996302475,0.10026837114143747,0.08569634572839192,0.0926683198261545,0.10026837114143747,poker,2,KNN,False,10
270,0.47193685915259365,0.10015836055409051,0.0957123189445084,0.09254727102830713,0.10015836055409051,poker,3,KNN,True,10
271,0.44310299411713056,0.09985543397786503,0.09672333573125566,0.09711140654531761,0.09985543397786503,poker,3,KNN,False,10
272,0.4764538882547487,0.10002175401720206,0.09374243261902218,0.09228865690480144,0.10002175401720206,poker,4,KNN,True,10
273,0.4755319460297948,0.0997994927316616,0.09347853992910429,0.09206700971989054,0.0997994927316616,poker,4,KNN,False,10
274,0.48204895561994515,0.0998617546834344,0.09037493439914954,0.09220044718307555,0.0998617546834344,poker,5,KNN,True,10
275,0.4592540560579897,0.10005805542151891,0.09547857256177837,0.09244712876442922,0.10005805542151891,poker,5,KNN,False,10
276,0.5084243080555312,0.11935951516797434,0.11335639448698903,0.11051571550519962,0.11935951516797434,poker,0,KNN,True,20
277,0.4996878079238251,0.11812765496631489,0.1129986829615029,0.10912830694653702,0.11812765496631489,poker,0,KNN,False,20
278,0.4973268553477527,0.10622110242830973,0.10177093181209602,0.09801977713610208,0.10622110242830973,poker,1,KNN,True,20
279,0.4966634471858811,0.10599279708970047,0.10150659919767062,0.09781027394653019,0.10599279708970047,poker,1,KNN,False,20
280,0.505712139393762,0.10689102100864742,0.10149716101633528,0.09884291453599674,0.10689102100864742,poker,2,KNN,True,20
281,0.505712139393762,0.10689102100864742,0.10149716101633528,0.09884291453599674,0.10689102100864742,poker,2,KNN,False,20
282,0.5029902147296124,0.106660419836683,0.10185217950342636,0.09862333963996439,0.106660419836683,poker,3,KNN,True,20
283,0.5011365742773242,0.10941126170461464,0.10662732236090042,0.1143581394873793,0.10941126170461464,poker,3,KNN,False,20
284,0.4931268963229627,0.10766474940719332,0.10576931371404508,0.11543443135810705,0.10766474940719332,poker,4,KNN,True,20
285,0.4992292758119433,0.1062586859057866,0.10154317814303168,0.09807848485603829,0.1062586859057866,poker,4,KNN,False,20
286,0.5088340601555107,0.10707851690833106,0.10102970868456099,0.09927035711602702,0.10707851690833106,poker,5,KNN,True,20
287,0.4945317606657496,0.10870735656322073,0.10732027955962309,0.12385349201578544,0.10870735656322073,poker,5,KNN,False,20
